~id,first_name,last_name,account_number,pg,component,value,created,amount,name,isFraud:bool,~label
feature-202.142.178.207,,,,,,202.142.178.207,,,,,IpAddress
feature-103.4.55.57,,,,,,103.4.55.57,,,,,IpAddress
feature-62.43.25.232,,,,,,62.43.25.232,,,,,IpAddress
feature-125.234.35.71,,,,,,125.234.35.71,,,,,IpAddress
feature-1.2.18.207,,,,,,1.2.18.207,,,,,IpAddress
feature-78.31.163.100,,,,,,78.31.163.100,,,,,IpAddress
feature-186.127.254.21,,,,,,186.127.254.21,,,,,IpAddress
feature-61.8.64.218,,,,,,61.8.64.218,,,,,IpAddress
feature-1.4.42.202,,,,,,1.4.42.202,,,,,IpAddress
feature-1.2.0.242,,,,,,1.2.0.242,,,,,IpAddress
feature-1.45.188.2,,,,,,1.45.188.2,,,,,IpAddress
feature-190.6.84.253,,,,,,190.6.84.253,,,,,IpAddress
feature-190.1.168.11,,,,,,190.1.168.11,,,,,IpAddress
feature-27.47.145.93,,,,,,27.47.145.93,,,,,IpAddress
feature-31.193.102.203,,,,,,31.193.102.203,,,,,IpAddress
feature-192.207.194.80,,,,,,192.207.194.80,,,,,IpAddress
feature-118.103.161.113,,,,,,118.103.161.113,,,,,IpAddress
feature-27.54.200.158,,,,,,27.54.200.158,,,,,IpAddress
feature-122.129.84.95,,,,,,122.129.84.95,,,,,IpAddress
feature-27.122.55.73,,,,,,27.122.55.73,,,,,IpAddress
feature-186.0.187.39,,,,,,186.0.187.39,,,,,IpAddress
feature-190.108.174.76,,,,,,190.108.174.76,,,,,IpAddress
feature-27.54.227.38,,,,,,27.54.227.38,,,,,IpAddress
feature-193.17.78.42,,,,,,193.17.78.42,,,,,IpAddress
feature-62.212.244.167,,,,,,62.212.244.167,,,,,IpAddress
feature-79.127.108.11,,,,,,79.127.108.11,,,,,IpAddress
feature-213.55.66.198,,,,,,213.55.66.198,,,,,IpAddress
feature-1.1.5.110,,,,,,1.1.5.110,,,,,IpAddress
feature-1.57.199.145,,,,,,1.57.199.145,,,,,IpAddress
feature-125.212.150.6,,,,,,125.212.150.6,,,,,IpAddress
feature-1.1.37.78,,,,,,1.1.37.78,,,,,IpAddress
feature-31.131.206.148,,,,,,31.131.206.148,,,,,IpAddress
feature-148.211.115.52,,,,,,148.211.115.52,,,,,IpAddress
feature-59.103.72.20,,,,,,59.103.72.20,,,,,IpAddress
feature-192.153.155.39,,,,,,192.153.155.39,,,,,IpAddress
feature-24.109.202.191,,,,,,24.109.202.191,,,,,IpAddress
feature-203.78.175.137,,,,,,203.78.175.137,,,,,IpAddress
feature-27.106.204.203,,,,,,27.106.204.203,,,,,IpAddress
feature-31.131.56.155,,,,,,31.131.56.155,,,,,IpAddress
feature-41.203.145.151,,,,,,41.203.145.151,,,,,IpAddress
feature-109.200.176.247,,,,,,109.200.176.247,,,,,IpAddress
feature-204.79.177.237,,,,,,204.79.177.237,,,,,IpAddress
feature-1.4.7.75,,,,,,1.4.7.75,,,,,IpAddress
feature-1.2.2.115,,,,,,1.2.2.115,,,,,IpAddress
feature-27.156.163.48,,,,,,27.156.163.48,,,,,IpAddress
feature-31.25.47.2,,,,,,31.25.47.2,,,,,IpAddress
feature-111.125.157.91,,,,,,111.125.157.91,,,,,IpAddress
feature-192.159.117.58,,,,,,192.159.117.58,,,,,IpAddress
feature-202.123.241.95,,,,,,202.123.241.95,,,,,IpAddress
feature-190.22.224.98,,,,,,190.22.224.98,,,,,IpAddress
feature-62.60.205.23,,,,,,62.60.205.23,,,,,IpAddress
feature-62.122.24.30,,,,,,62.122.24.30,,,,,IpAddress
feature-112.78.5.140,,,,,,112.78.5.140,,,,,IpAddress
feature-41.203.152.169,,,,,,41.203.152.169,,,,,IpAddress
feature-1.2.27.71,,,,,,1.2.27.71,,,,,IpAddress
feature-14.0.1.70,,,,,,14.0.1.70,,,,,IpAddress
feature-213.55.116.113,,,,,,213.55.116.113,,,,,IpAddress
feature-192.146.157.93,,,,,,192.146.157.93,,,,,IpAddress
feature-27.34.239.255,,,,,,27.34.239.255,,,,,IpAddress
feature-31.47.206.238,,,,,,31.47.206.238,,,,,IpAddress
feature-31.192.109.32,,,,,,31.192.109.32,,,,,IpAddress
feature-203.34.116.245,,,,,,203.34.116.245,,,,,IpAddress
feature-1.66.130.228,,,,,,1.66.130.228,,,,,IpAddress
feature-58.27.210.16,,,,,,58.27.210.16,,,,,IpAddress
feature-58.64.59.106,,,,,,58.64.59.106,,,,,IpAddress
feature-24.102.3.191,,,,,,24.102.3.191,,,,,IpAddress
feature-77.75.36.255,,,,,,77.75.36.255,,,,,IpAddress
feature-27.109.120.67,,,,,,27.109.120.67,,,,,IpAddress
feature-1.2.110.59,,,,,,1.2.110.59,,,,,IpAddress
feature-194.28.114.135,,,,,,194.28.114.135,,,,,IpAddress
feature-1.10.11.80,,,,,,1.10.11.80,,,,,IpAddress
feature-119.82.137.226,,,,,,119.82.137.226,,,,,IpAddress
feature-192.153.120.236,,,,,,192.153.120.236,,,,,IpAddress
feature-41.203.129.19,,,,,,41.203.129.19,,,,,IpAddress
c55581cc71784f22999157496e9f0eba,,,,,,,2021-01-20T11:51:51Z,259,,,Transaction
56fcd1711205474faf2d4dca8ae87ef7,,,,,,,2021-01-05T00:56:13Z,98,,,Transaction
5669de0da78b458287c72d431a4bb3df,,,,,,,2021-01-01T12:20:43Z,433,,,Transaction
6053d97ea9414decb61a364c773e6dd9,,,,,,,2021-01-03T04:34:30Z,119,,,Transaction
be12a03c00164f4da3c2f3d0d0e7c5bd,,,,,,,2021-01-30T18:44:31Z,92,,,Transaction
cde1dbef59ec43f8b055cb338c738e74,,,,,,,2021-01-27T16:27:19Z,261,,,Transaction
be55e87b8e91429b9a5a42f41a50c44f,,,,,,,2021-01-22T22:22:44Z,798,,,Transaction
21f834eb994840f9b67a8bf504959495,,,,,,,2021-01-30T00:13:33Z,722,,,Transaction
96cba088022c47d19d864f269a4a8762,,,,,,,2021-01-23T14:35:05Z,446,,,Transaction
53e5b9768ca145ccad5455be6d6d1b6f,,,,,,,2021-01-20T21:34:57Z,703,,,Transaction
79edb5fe13db4f56a7878ab88aa58a76,,,,,,,2021-01-01T22:42:20Z,262,,,Transaction
767bc081998344b4877efb1bfae6a1d2,,,,,,,2021-01-26T19:47:07Z,574,,,Transaction
040e89b2ef0d48ecacbedb61b4d4e51a,,,,,,,2021-01-08T20:51:46Z,56,,,Transaction
da7c7867c43f4d11b0d72d3429a7300b,,,,,,,2021-01-10T17:19:00Z,370,,,Transaction
b997946ae9f545cebc8392b2e14bf0bd,,,,,,,2021-01-09T18:33:59Z,620,,,Transaction
55aa1723081245c790699eec2a5df63b,,,,,,,2021-01-12T04:41:33Z,554,,,Transaction
60d685957697420783b6f8fb3002cee7,,,,,,,2021-01-09T16:52:01Z,774,,,Transaction
a4eedd8756df4a60b95cc0857001f0dc,,,,,,,2021-01-10T06:59:38Z,68,,,Transaction
beb57993d5d942b084c712fecff1d0c1,,,,,,,2021-01-25T15:55:34Z,661,,,Transaction
69bbf10f3a354cb6807fb64dd22219ad,,,,,,,2021-01-13T03:40:11Z,298,,,Transaction
603070839f974a47bc2c6ac984b56375,,,,,,,2021-01-10T18:24:03Z,762,,,Transaction
e246116566bc4751a7c00a2af7dbd440,,,,,,,2021-01-10T18:46:28Z,449,,,Transaction
b0d3216057524ab6a4407895436ee053,,,,,,,2021-01-21T06:53:28Z,791,,,Transaction
6c41af7ab96b4bc8805692905eaaeaa7,,,,,,,2021-01-12T03:11:25Z,312,,,Transaction
de463d31428e4503bc29de15714fc396,,,,,,,2021-01-19T09:17:20Z,646,,,Transaction
f5e518f5850c4357898a7bbb85edceec,,,,,,,2021-01-05T14:44:43Z,555,,,Transaction
ac8628ab0e94483c979c7e035b822fe5,,,,,,,2021-01-07T17:57:26Z,386,,,Transaction
e01cede91275473c8bb178fe1c99dac2,,,,,,,2021-01-01T19:46:15Z,783,,,Transaction
070b23c116514e6396faeb51faf2d34f,,,,,,,2021-01-23T08:23:44Z,312,,,Transaction
2b0808a7a88b46ffbf619b91fe1bdf33,,,,,,,2021-01-19T09:38:56Z,435,,,Transaction
1cdb833f54004a668063c2aed4af29b3,,,,,,,2021-01-20T15:45:29Z,618,,,Transaction
ebadaf863e8c4aa49b34be91d2274b05,,,,,,,2021-01-26T03:50:56Z,830,,,Transaction
43a95cad9e0a48f3abddf5d0e6afcddf,,,,,,,2021-01-20T03:57:43Z,31,,,Transaction
c2ad730d219749498600ff847f9d9bfa,,,,,,,2021-01-18T16:53:58Z,778,,,Transaction
6b9d9ed6ef4d4167b48673f4b68b6e5b,,,,,,,2021-01-10T17:36:42Z,150,,,Transaction
70e936484f824fa68451dd91c20040b9,,,,,,,2021-01-18T06:04:35Z,986,,,Transaction
16327fb0e58e4d339dac6cc850796c7e,,,,,,,2021-01-17T21:11:10Z,872,,,Transaction
811db48a882a4da88d1d83d17f88a745,,,,,,,2021-01-15T03:41:42Z,439,,,Transaction
52a927dcfeb94cb0856b0fc62c81704e,,,,,,,2021-01-03T16:23:19Z,684,,,Transaction
e9bd317636a94e86912c17da7b996cc2,,,,,,,2021-01-08T17:48:43Z,306,,,Transaction
91b691be9bcd4f52a4113a4b0ad8c51c,,,,,,,2021-01-14T07:39:09Z,90,,,Transaction
7d6336ed193e4c358f3c58263888aa95,,,,,,,2021-01-01T20:11:19Z,559,,,Transaction
7e4a6fdb61eb4ce2ae2ac87d5a5057b1,,,,,,,2021-01-13T11:37:29Z,480,,,Transaction
91299537835f4954bc8e3d1bd0d2ac1b,,,,,,,2021-01-28T22:26:19Z,437,,,Transaction
7c048757ac48485a980fef96151a6253,,,,,,,2021-01-07T01:38:46Z,679,,,Transaction
1773376060354ef9bee642b6db0bb534,,,,,,,2021-01-05T01:06:45Z,113,,,Transaction
2439405b64a6417c8fa4f9205dc25514,,,,,,,2021-01-24T07:27:57Z,840,,,Transaction
c43dd61e71f54ae991509946d2df7cb8,,,,,,,2021-01-01T09:18:58Z,807,,,Transaction
5df1a0c0dc05491fbdc1b6876f41b30d,,,,,,,2021-01-08T19:45:58Z,712,,,Transaction
61ae01af73a64009b1e9f1fd94825728,,,,,,,2021-01-24T03:44:56Z,529,,,Transaction
359af5eb26c5443690da018017f680f1,,,,,,,2021-01-10T23:54:35Z,885,,,Transaction
aa86849bdc29401cb1412354391849c8,,,,,,,2021-01-08T02:28:56Z,970,,,Transaction
e75416c6261d4735a886e7aec6e01972,,,,,,,2021-01-02T05:52:29Z,156,,,Transaction
edddfa0b19bb44e78da20ed29d3aa114,,,,,,,2021-01-23T08:35:08Z,718,,,Transaction
3e398d58fe254f9d93c41e2f437b65bd,,,,,,,2021-01-14T11:43:22Z,602,,,Transaction
7bea32dbbc8c4e6d9a1463082c322eb2,,,,,,,2021-01-28T21:29:57Z,586,,,Transaction
9b29a57dce4542fd9a27baa44f03c9b8,,,,,,,2021-01-07T06:11:13Z,529,,,Transaction
fad95553196f4c0cbab4e7c63938b18c,,,,,,,2021-01-11T07:32:31Z,605,,,Transaction
2d76d5bbcec24f5eb0bf13cb614457dc,,,,,,,2021-01-16T17:06:06Z,304,,,Transaction
09048d863e73403b8bd19f659f73cbcf,,,,,,,2021-01-10T01:15:14Z,607,,,Transaction
a15778d6c10d45ae8fbe4cf2c8d10118,,,,,,,2021-01-09T22:48:52Z,843,,,Transaction
40398723b59e46e0acc9eedf83f8d6df,,,,,,,2021-01-14T09:06:38Z,533,,,Transaction
6c0e7ce4db0746379dfc11f03950d3ca,,,,,,,2021-01-19T03:45:47Z,95,,,Transaction
851dae8488704b42a829ab8de06db2cb,,,,,,,2021-01-09T11:59:33Z,561,,,Transaction
84e850abb6c346c09ff7e3622c5e0b27,,,,,,,2021-01-23T16:19:55Z,502,,,Transaction
c834e3e3c4994eb5b8a8983ed853cb27,,,,,,,2021-01-21T00:37:34Z,569,,,Transaction
1faa45d2c1dd486490c92fce41ba459a,,,,,,,2021-01-29T16:21:38Z,607,,,Transaction
a4f3894f6510468987ab8235ad322908,,,,,,,2021-01-20T15:15:28Z,625,,,Transaction
5bfff535786641ad911f41418e592d5e,,,,,,,2021-01-01T23:12:32Z,780,,,Transaction
b9ad87c4e6e24f10a3f9109fd23de9b1,,,,,,,2021-01-20T20:21:37Z,514,,,Transaction
4889aa30e58341e49dd2c832fcf6b77b,,,,,,,2021-01-31T23:39:14Z,31,,,Transaction
b0b4ca6b05e145a7882efe736388eb65,,,,,,,2021-01-13T02:03:28Z,57,,,Transaction
00c11bbc2a854b26bea04ae1f0212865,,,,,,,2021-01-26T05:25:49Z,388,,,Transaction
f2fe914d04ca41e4a48b688df65cbda3,,,,,,,2021-01-12T21:44:38Z,575,,,Transaction
e01b9bddb22e4e3ea7fcb7a1cfd166cb,,,,,,,2021-01-16T17:59:41Z,668,,,Transaction
1bda27cd86674cc9bd114c177082690c,,,,,,,2021-01-07T17:16:19Z,715,,,Transaction
00da7f104e094f2cbe0a8236ea4a408a,,,,,,,2021-01-03T09:04:47Z,610,,,Transaction
0e608405ecc1477f9d48209edfb4fff5,,,,,,,2021-01-18T15:26:11Z,278,,,Transaction
b250529daba24c1194dfa93dc60441df,,,,,,,2021-01-03T14:50:20Z,891,,,Transaction
5eca9f0ab4274ae697eed5bee3999ca2,,,,,,,2021-01-02T01:48:40Z,453,,,Transaction
ec1a132a538543678682adf12d58612e,,,,,,,2021-01-24T08:12:26Z,275,,,Transaction
58f3d2f272d14903b5be9fb7b2e45a78,,,,,,,2021-01-11T23:38:42Z,486,,,Transaction
1a04318abf1e4ab0aeca7220ffd9c984,,,,,,,2021-01-18T09:50:37Z,960,,,Transaction
324d72eeb6ad4c15bb149184dc352f6b,,,,,,,2021-01-01T20:23:26Z,954,,,Transaction
20999cace637417baaabf04278c54216,,,,,,,2021-01-09T20:06:25Z,448,,,Transaction
23bacda535364e9e810d3436628d7db1,,,,,,,2021-01-23T15:40:51Z,358,,,Transaction
930fe1240626471eaf4b450b2f306ca6,,,,,,,2021-01-05T17:19:04Z,271,,,Transaction
27a14b18783940a5ab96b84923f0d61e,,,,,,,2021-01-04T12:12:59Z,759,,,Transaction
42107c0a5cde4521aa04b662594a40e6,,,,,,,2021-01-15T05:36:11Z,985,,,Transaction
33f2267cebe7473096aab6ec89b5a926,,,,,,,2021-01-30T11:05:21Z,19,,,Transaction
602f4f7c243e4b5080178888ffb92b34,,,,,,,2021-01-19T05:13:21Z,772,,,Transaction
3a42fc3df4984a3ba88633b9bc7075b6,,,,,,,2021-01-24T23:28:29Z,181,,,Transaction
daf6b3362d3c4f7bb70fc56131ffb341,,,,,,,2021-01-20T07:09:51Z,270,,,Transaction
808893a2c7fc44a6a3527dc5a844898a,,,,,,,2021-01-06T02:23:02Z,653,,,Transaction
14011bae7f234dde9770dd1f701227de,,,,,,,2021-01-28T15:33:47Z,570,,,Transaction
6601166ac045490cb008558fcc2847b8,,,,,,,2021-01-11T21:19:46Z,588,,,Transaction
1c8961749a824ee98d3f538e28ac4593,,,,,,,2021-01-21T14:16:21Z,312,,,Transaction
768906b8a4c644c6ba9faa4951b88831,,,,,,,2021-01-03T11:48:05Z,712,,,Transaction
9d5fd3b4919646759661fdebeaead33d,,,,,,,2021-01-15T18:26:20Z,87,,,Transaction
8132b9eda7b3476fa6e37fb502d87bdb,,,,,,,2021-01-16T12:31:13Z,467,,,Transaction
"feature-kolda, 003",,,,,,"Kolda, 003",,,,,Address
"feature-anda, 001",,,,,,"Anda, 001",,,,,Address
"feature-baoding, 002",,,,,,"Baoding, 002",,,,,Address
"feature-swat, 001",,,,,,"Swat, 001",,,,,Address
"feature-harbin, 003",,,,,,"Harbin, 003",,,,,Address
"feature-gaoping, 003",,,,,,"Gaoping, 003",,,,,Address
"feature-lagoa_da_prata, 001",,,,,,"Lagoa_da_Prata, 001",,,,,Address
"feature-makati, 001",,,,,,"Makati, 001",,,,,Address
"feature-dexing, 003",,,,,,"Dexing, 003",,,,,Address
"feature-gaizhou, 002",,,,,,"Gaizhou, 002",,,,,Address
"feature-mataram, 003",,,,,,"Mataram, 003",,,,,Address
"feature-oujda, 001",,,,,,"Oujda, 001",,,,,Address
"feature-fulda, 002",,,,,,"Fulda, 002",,,,,Address
"feature-saratov, 001",,,,,,"Saratov, 001",,,,,Address
"feature-kursk, 002",,,,,,"Kursk, 002",,,,,Address
"feature-insein_township, 002",,,,,,"Insein_Township, 002",,,,,Address
"feature-querétaro, 001",,,,,,"Querétaro, 001",,,,,Address
"feature-livingstone, 001",,,,,,"Livingstone, 001",,,,,Address
"feature-notre_damena, 003",,,,,,"Notre_Damena, 003",,,,,Address
"feature-phoenix, 002",,,,,,"Phoenix, 002",,,,,Address
"feature-tahoua, 002",,,,,,"Tahoua, 002",,,,,Address
"feature-tlalpan, 002",,,,,,"Tlalpan, 002",,,,,Address
"feature-london, 002",,,,,,"London, 002",,,,,Address
"feature-fenghua, 001",,,,,,"Fenghua, 001",,,,,Address
"feature-khost, 001",,,,,,"Khost, 001",,,,,Address
"feature-puli_khumri, 001",,,,,,"Puli_Khumri, 001",,,,,Address
"feature-guanhães, 003",,,,,,"Guanhães, 003",,,,,Address
"feature-tam_kỳ, 001",,,,,,"Tam_Kỳ, 001",,,,,Address
"feature-danyang, 003",,,,,,"Danyang, 003",,,,,Address
"feature-guelma, 002",,,,,,"Guelma, 002",,,,,Address
"feature-nakhon_pathom_province, 002",,,,,,"Nakhon_Pathom_Province, 002",,,,,Address
"feature-tijuana, 003",,,,,,"Tijuana, 003",,,,,Address
"feature-freiburg_im_breisgau, 003",,,,,,"Freiburg_im_Breisgau, 003",,,,,Address
"feature-tijuana, 002",,,,,,"Tijuana, 002",,,,,Address
"feature-aral, 003",,,,,,"Aral, 003",,,,,Address
"feature-swat, 003",,,,,,"Swat, 003",,,,,Address
"feature-isfahan, 002",,,,,,"Isfahan, 002",,,,,Address
"feature-ciputat, 002",,,,,,"Ciputat, 002",,,,,Address
"feature-sampaloc, 001",,,,,,"Sampaloc, 001",,,,,Address
"feature-diaobingshan, 001",,,,,,"Diaobingshan, 001",,,,,Address
"feature-iserlohn, 001",,,,,,"Iserlohn, 001",,,,,Address
"feature-chadcity, 003",,,,,,"ChadCity, 003",,,,,Address
"feature-dezhou, 003",,,,,,"Dezhou, 003",,,,,Address
"feature-dongxing, 003",,,,,,"Dongxing, 003",,,,,Address
"feature-chorrillos_district, 003",,,,,,"Chorrillos_District, 003",,,,,Address
"feature-ixtlán_de_juárez, 002",,,,,,"Ixtlán_de_Juárez, 002",,,,,Address
"feature-gifu, 003",,,,,,"Gifu, 003",,,,,Address
"feature-cangzhou, 001",,,,,,"Cangzhou, 001",,,,,Address
"feature-jakarta, 002",,,,,,"Jakarta, 002",,,,,Address
"feature-vancouver, 001",,,,,,"Vancouver, 001",,,,,Address
"feature-bazhong, 002",,,,,,"Bazhong, 002",,,,,Address
"feature-hamburg, 002",,,,,,"Hamburg, 002",,,,,Address
"feature-sơn_la, 001",,,,,,"Sơn_La, 001",,,,,Address
"feature-cần_thơ, 001",,,,,,"Cần_Thơ, 001",,,,,Address
"feature-dexing, 002",,,,,,"Dexing, 002",,,,,Address
"feature-unguja, 001",,,,,,"Unguja, 001",,,,,Address
"feature-borisov, 003",,,,,,"Borisov, 003",,,,,Address
"feature-cartagena, 002",,,,,,"Cartagena, 002",,,,,Address
"feature-dnipropetrovsk, 002",,,,,,"Dnipropetrovsk, 002",,,,,Address
"feature-malate, 003",,,,,,"Malate, 003",,,,,Address
"feature-oradea, 002",,,,,,"Oradea, 002",,,,,Address
"feature-antón_lizardo, 002",,,,,,"Antón_Lizardo, 002",,,,,Address
"feature-dunhua, 001",,,,,,"Dunhua, 001",,,,,Address
"feature-gaozhou, 003",,,,,,"Gaozhou, 003",,,,,Address
"feature-évora, 001",,,,,,"Évora, 001",,,,,Address
"feature-baoshan, 002",,,,,,"Baoshan, 002",,,,,Address
"feature-fu'an, 001",,,,,,"Fu'an, 001",,,,,Address
"feature-pisa, 002",,,,,,"Pisa, 002",,,,,Address
"feature-rovaniemi, 001",,,,,,"Rovaniemi, 001",,,,,Address
"feature-fuling_district, 003",,,,,,"Fuling_District, 003",,,,,Address
"feature-san_miguel, 001",,,,,,"San_Miguel, 001",,,,,Address
"feature-deyang, 001",,,,,,"Deyang, 001",,,,,Address
"feature-changshu, 002",,,,,,"Changshu, 002",,,,,Address
"feature-nilai, 001",,,,,,"Nilai, 001",,,,,Address
"feature-bamenda, 002",,,,,,"Bamenda, 002",,,,,Address
"feature-fuzhou, 003",,,,,,"Fuzhou, 003",,,,,Address
"feature-columbia, 002",,,,,,"Columbia, 002",,,,,Address
"feature-atsugi, 002",,,,,,"Atsugi, 002",,,,,Address
"feature-singaporecity, 001",,,,,,"SingaporeCity, 001",,,,,Address
"feature-shanghai, 001",,,,,,"Shanghai, 001",,,,,Address
"feature-changde, 001",,,,,,"Changde, 001",,,,,Address
"feature-fredericton, 001",,,,,,"Fredericton, 001",,,,,Address
"feature-lashkar_gah, 002",,,,,,"Lashkar_Gah, 002",,,,,Address
"feature-penang, 002",,,,,,"Penang, 002",,,,,Address
"feature-aix-en-provence, 003",,,,,,"Aix-en-Provence, 003",,,,,Address
"feature-nagakute, 001",,,,,,"Nagakute, 001",,,,,Address
"feature-salgótarján, 001",,,,,,"Salgótarján, 001",,,,,Address
"feature-niigata, 003",,,,,,"Niigata, 003",,,,,Address
"feature-san_martín, 003",,,,,,"San_Martín, 003",,,,,Address
"feature-qom, 003",,,,,,"Qom, 003",,,,,Address
"feature-toyohashi, 003",,,,,,"Toyohashi, 003",,,,,Address
"feature-dengzhou, 003",,,,,,"Dengzhou, 003",,,,,Address
"feature-panama_city, 002",,,,,,"Panama_City, 002",,,,,Address
"feature-pursat, 001",,,,,,"Pursat, 001",,,,,Address
"feature-dakar, 001",,,,,,"Dakar, 001",,,,,Address
"feature-gardēz, 001",,,,,,"Gardēz, 001",,,,,Address
"feature-ürümqi, 003",,,,,,"Ürümqi, 003",,,,,Address
"feature-bijie, 002",,,,,,"Bijie, 002",,,,,Address
"feature-jalalabad, 001",,,,,,"Jalalabad, 001",,,,,Address
"feature-santa_maria, 001",,,,,,"Santa_Maria, 001",,,,,Address
350febf0f27e490fb2e30d56f4d95eb3,,,,,,,2021-01-30T17:39:40Z,590,,,Transaction
c1bc2363b607495f971463b703e36f12,,,,,,,2021-01-01T03:52:25Z,98,,,Transaction
6e61a8b3b2124a86be5b6421deda7838,,,,,,,2021-01-17T06:05:32Z,29,,,Transaction
0c2ee539669b4b8d8d1b4fc7f9805055,,,,,,,2021-01-07T13:34:41Z,593,,,Transaction
b371bf488a74498a8810d3d1a7065976,,,,,,,2021-01-27T22:49:55Z,59,,,Transaction
0e49d158d89248e49b60a574d3cf040e,,,,,,,2021-01-17T19:47:00Z,145,,,Transaction
4976470f012e4bd3a785a08e113ec34a,,,,,,,2021-01-15T05:58:13Z,69,,,Transaction
dcfd3fb7ff7e40678e5aaaf4128d417a,,,,,,,2021-01-13T03:46:11Z,441,,,Transaction
32b69306bdab4b1183f32bd79408694d,,,,,,,2021-01-26T10:36:45Z,175,,,Transaction
00f97e1ddf6e4a94912c91f294ebc34c,,,,,,,2021-01-17T14:29:06Z,995,,,Transaction
0268b3dd08af488bb12319a5a4d1e9ac,,,,,,,2021-01-14T08:06:55Z,876,,,Transaction
0525244089784974b57622f8c0adc65b,,,,,,,2021-01-26T12:00:49Z,312,,,Transaction
4a844e892dde4b4ea97cf7be3ba7a40c,,,,,,,2021-01-06T13:12:58Z,791,,,Transaction
00a2858003aa47e6a373b9874e7ab177,,,,,,,2021-01-16T02:27:46Z,302,,,Transaction
9d62772e063047008b0ae05e2fa87dcf,,,,,,,2021-01-10T03:19:29Z,458,,,Transaction
6ce7067ef7a44cf2b64ad91487b2534e,,,,,,,2021-01-12T16:02:58Z,81,,,Transaction
1fb751127b174c19884779a3526c1122,,,,,,,2021-01-22T20:48:59Z,945,,,Transaction
f7dc14fff51146afb6a2c18434acae17,,,,,,,2021-01-30T19:53:00Z,189,,,Transaction
5673666593094c3e96ff69ca63f67f94,,,,,,,2021-01-14T00:35:14Z,656,,,Transaction
18e2e2dde0b94267921b4c3c072f08e9,,,,,,,2021-01-21T14:49:40Z,513,,,Transaction
bf755fa2258f497697e317ad722b5380,,,,,,,2021-01-15T17:23:03Z,181,,,Transaction
9f7eec27d94f423593add748e4c03e72,,,,,,,2021-01-24T03:58:04Z,309,,,Transaction
76d8171451124839abe96558ceaf0472,,,,,,,2021-01-26T16:47:13Z,653,,,Transaction
29b7c75bba6f456dbbc7a9bae0e75b94,,,,,,,2021-01-31T12:18:54Z,768,,,Transaction
4899c1a71bbe45bc894f0f59d4c3d588,,,,,,,2021-01-11T01:24:29Z,416,,,Transaction
1e06e843a5f2407081583e490038556f,,,,,,,2021-01-04T04:10:04Z,911,,,Transaction
b328d9e5314e4fd5adf57e5632bc52bb,,,,,,,2021-01-02T18:34:57Z,20,,,Transaction
cd2b737819ed4a1596e7a6427017701f,,,,,,,2021-01-11T01:08:50Z,289,,,Transaction
d26ea14500f041f5b6fe9ff6ac080e3c,,,,,,,2021-01-14T06:00:20Z,848,,,Transaction
d9ef475501f2401da9ed5490ecc31bd6,,,,,,,2021-01-10T06:29:17Z,973,,,Transaction
789a4e4a10ba4f5498e6d37b03240e55,,,,,,,2021-01-31T05:55:13Z,584,,,Transaction
97fe043c8f6f42ce91f22f3a57ef0dd5,,,,,,,2021-01-05T11:47:25Z,713,,,Transaction
2250233358ea4f028abd3f08ef881ea6,,,,,,,2021-01-24T04:44:46Z,275,,,Transaction
2b2aa57c4f064621965a445cd47e117f,,,,,,,2021-01-23T07:11:36Z,792,,,Transaction
e0d0b3c5b0654880a47300f60e10f27b,,,,,,,2021-01-31T21:53:18Z,252,,,Transaction
76673340e27c441cb04ba01b5f499024,,,,,,,2021-01-24T16:18:29Z,377,,,Transaction
ebd4114516e74b0c9f77df60cf361f23,,,,,,,2021-01-06T14:23:26Z,409,,,Transaction
ad5a95eb9054400bb5175ecb4eb9da37,,,,,,,2021-01-04T22:28:54Z,915,,,Transaction
2392d925ba914c88823abffa7823e5e0,,,,,,,2021-01-08T05:39:38Z,187,,,Transaction
c039355f7160420c9b5dcc52afc403d8,,,,,,,2021-01-26T11:35:33Z,817,,,Transaction
86fb11e9346441a5a6ac36551ffd3c1d,,,,,,,2021-01-14T16:13:23Z,549,,,Transaction
2239bcb05fd74799ba3c3337165ecd4d,,,,,,,2021-01-08T12:11:37Z,422,,,Transaction
0bad22022c764320bc23c0f8f517b727,,,,,,,2021-01-10T04:04:33Z,559,,,Transaction
b81b861ce902452889c1a563535a35c7,,,,,,,2021-01-19T13:08:08Z,557,,,Transaction
eaa26f8cf69846aeba58bba4088c165e,,,,,,,2021-01-01T02:50:19Z,759,,,Transaction
1a7c847bd92a427f9864ee118998135a,,,,,,,2021-01-24T02:38:08Z,631,,,Transaction
9f9909bab2e447faab800a012e787290,,,,,,,2021-01-09T00:27:00Z,639,,,Transaction
cf5b3c8407bf4c479758ea592653e82a,,,,,,,2021-01-25T13:05:42Z,603,,,Transaction
b43c2ef1728543e9a81a1c1b94c93b44,,,,,,,2021-01-19T03:54:42Z,268,,,Transaction
99b7e52a67bd416499f0688c0759a56b,,,,,,,2021-01-25T02:00:43Z,219,,,Transaction
0680c43a244044539336870e05400615,,,,,,,2021-01-05T11:16:04Z,311,,,Transaction
23c54bba01ae4f1881cd234cda7dbd3c,,,,,,,2021-01-11T10:32:26Z,943,,,Transaction
f8f8948fd98345d9b234ff8c2ac0b1a4,,,,,,,2021-01-04T08:39:54Z,232,,,Transaction
d843c1d97aa849acaf9c621a2a754bb2,,,,,,,2021-01-30T18:21:39Z,271,,,Transaction
